features,reg,F1,Precision,Recall
1.4490878595438939,0.3480902933316383,0.06106063667725161,0.04127253446447512,0.18451445930228444
48.72617648924081,0.33091375280964885,0.0691928713037509,0.04707317073170735,0.20633890295250154
76.73143452624369,0.10185247703941598,0.07052508203504733,0.04783669141039243,0.2129482022654655
21.6450974267586,0.056456543926038924,0.06548098851225836,0.044581124072110366,0.19440449014006486
29.36913161937205,0.2373485149435043,0.06581522675342125,0.044803817603393484,0.1938826848359319
83.75692348792029,0.2630443752357113,0.07204368997274023,0.04904559915164376,0.2148648488108479
54.13270407482311,0.05042255907481847,0.06841611602363984,0.04658536585365864,0.20331609586443453
60.57542520421259,0.16757245663016224,0.07036872031100289,0.04780487804878054,0.2129025194705752
41.16022228584732,0.11967321731901985,0.06738722852258842,0.04582184517497356,0.20234192506607954
25.92321194910529,0.1817872067775575,0.0658467105955337,0.04468716861081661,0.19930052605874016
24.023105015340704,0.12722276426605014,0.06560640790821262,0.04474019088016975,0.1958975025490357
95.98857220919076,0.2868476535673508,0.07165606356959058,0.04889713679745504,0.2112261824469269
4.448838345395659,0.20643754260102806,0.06089911420287089,0.04149522799575834,0.17916877978377738
48.98755475754654,0.2573100429113496,0.06951843162367799,0.04732767762460241,0.20647425668027564
95.94807005398027,0.27056847909949666,0.07046890186900215,0.047889713679745566,0.21403173073869206
99.26268698748794,0.33459847025470674,0.0691644114913447,0.04705196182396612,0.20792411032299635
64.40353359098869,0.2025034110650406,0.0709694175460339,0.04811240721102869,0.21578913246219028
30.32789100537329,0.16558359237365375,0.06643319528234784,0.0453340402969248,0.1967474477013628
46.77552796414727,0.04653168675704567,0.068883063091544,0.046892895015906766,0.20516531474431945
67.49698599147473,0.1909531455995705,0.0708758020967228,0.04830328738069995,0.20836582088535174
86.28393960679384,0.29833601330922865,0.06993658053282067,0.0476564156945918,0.20852629986747329
87.63549875497591,0.38860421894128017,0.0705241636076371,0.04798515376458114,0.20768223088737534
78.19766280324022,0.3959611707324424,0.07005624816366672,0.047667020148462434,0.2077280865433537
91.12653585762592,0.2962991219670317,0.06894783609966798,0.04677624602332982,0.20756952660526165
77.76910768863239,0.23349971036518316,0.06990597275422243,0.04764581124072116,0.20673425012703087
71.92187312640212,0.3038983254313897,0.06879556841848436,0.046871686108165465,0.2050600362045651
98.78549657978829,0.3728811813494771,0.06973913966889565,0.047412513255567314,0.2091324900900898
85.81296548028578,0.2568539124915254,0.07019333328062524,0.04768822905620367,0.21279817715537366
93.40231966170143,0.3727469121814477,0.06902781038701969,0.046861081654294895,0.20930633335735155
82.49598603127012,0.3199813795915921,0.07127546726618336,0.04847295864262996,0.21411788013718372
57.67915975479542,0.2784404868622757,0.06999707311459492,0.04752916224814422,0.20907853455225364
68.97093772455077,0.3436547956473195,0.07024616010291075,0.047783669141039306,0.20954678477532096
99.96006499342899,0.2184956499621568,0.06852286253785307,0.04669141039236488,0.2042740575411432
2.1009570919077016,0.3557120405569235,0.06018763728871749,0.040880169671261984,0.17857103574338806
12.347451554001504,0.016907385517742984,0.06436766338762909,0.04393425238600217,0.1893113770223142
42.833306191528074,0.2365339368812837,0.06767462552234263,0.045970307529162285,0.20292296311127075
72.31532267572537,0.1449179135551645,0.07063019987092828,0.04796394485683997,0.2115201083787595
81.40206317589521,0.0878738398466655,0.0699538164650747,0.047486744432661696,0.20890902862806046
58.32028267234161,0.3190583567854812,0.06861821238199425,0.046606574761399816,0.20463714695281232
34.966138806789,0.2709632554833677,0.06836605298790152,0.04647932131495233,0.20517795766143646
17.074800580650894,0.15712102768914493,0.06453442757994217,0.0440190880169672,0.18976422473649296
90.74366518577564,0.25055664306049225,0.07048403429577403,0.048069989395546235,0.20943017893209126
52.83183356775319,0.10196736484669552,0.07038358638765592,0.047762460233298006,0.2113312337534304
63.327834396863096,0.2923032162119601,0.07068466564832668,0.048069989395546214,0.21209613689352635
73.76675051732808,0.21469106715216615,0.06950270800743166,0.047115588547189884,0.2115588611011005
94.191319814645,0.1827549110832717,0.07116835209140115,0.04833510074231179,0.21479132923330144
97.00558194416182,0.3578505172618341,0.07051303837904667,0.047889713679745545,0.21124894019024404
81.27508831607109,0.3182401180251864,0.06950030639507553,0.04726405090137869,0.20708604857469406
35.58327484267276,0.2818328232272625,0.06919160286384493,0.047094379639448486,0.2078178120800072
67.50419802387258,0.1393991041404351,0.07077286088345518,0.04810180275715805,0.21155944553838954
75.28956953032821,0.19773554528035367,0.0702275801476196,0.047815482502651184,0.20839534099955945
85.95143255318426,0.25006491770828354,0.07109742346432765,0.0482078472958643,0.21701948521592834
53.75256146123925,0.22201941543954476,0.07076245077969306,0.048112407211028635,0.2117860520947552
90.0012145341489,0.3366933010362552,0.06911651113088321,0.04710498409331928,0.204687963726595
9.622076808815137,0.17147836429556731,0.06369890495172505,0.04340402969247088,0.18988486997934895
45.20534739464718,0.3786584145886089,0.06877003520587864,0.04678685047720047,0.20336469548204866
63.187193952876676,0.30972057081280746,0.06952399875803257,0.04726405090137863,0.207723842353261
99.85725886127224,0.06320275737538211,0.06988767242452465,0.047667020148462386,0.20636398515354706
80.24739251064214,0.2848687254048905,0.06894943718311031,0.04697773064687175,0.20228537829215204
83.92592664807972,0.25879566366361123,0.07073272032753336,0.04799575821845179,0.2149700722102208
49.73359340523992,0.12254804918542372,0.06822656951205675,0.04656415694591733,0.2011785234167488
70.03933007023798,0.3967045059490749,0.06983844864367117,0.047550371155885465,0.20692374922000908
77.1362401921711,0.2297376883613529,0.0692097802435114,0.04699893955461299,0.20759202910761787
94.54622854800878,0.3285149658234518,0.0698580546482587,0.0472958642629905,0.20823442351882
38.99096965634747,0.3606818399575783,0.06823634895879087,0.04639448568398738,0.20308203085749796
88.28063529093626,0.2687509383973693,0.0692821468635013,0.047136797454931136,0.20539021441568284
82.83424686823568,0.3105059523406328,0.07106827931011986,0.04831389183457063,0.21421581131675835
97.65890399974657,0.32622095382149124,0.07052734048875997,0.04797454931071053,0.20849332270027066
78.8571207613447,0.3482079086804966,0.06945893315049245,0.047338282078473085,0.20331737877649056
59.79614924285262,0.24530498319316416,0.06808944313194548,0.04651113467656419,0.20148042310938247
91.9753305577753,0.2923444289004852,0.0693544814241482,0.04717921527041359,0.2052316835071901
66.08068300123753,0.3854893437337882,0.07014294462491771,0.047592788971368066,0.211195188510841
84.24635591520841,0.27058518539097953,0.07063965463247228,0.0480699893955462,0.2110447252308303
88.66805332356572,0.30399499961526233,0.0707538606233254,0.04805938494167555,0.2109656180875085
74.9014787942493,0.3400282756893064,0.06902197685084872,0.04693531283138925,0.20665497188656334
69.95002513664564,0.2404209679708751,0.06917241310553482,0.04706256627783666,0.20562639959610013
27.094658189626337,0.20663186016183555,0.06619157993174378,0.045090137857900316,0.19559699779273024
55.37891455800378,0.2585416474308875,0.0698110194371199,0.0474973488865324,0.20986903341128196
93.2673388716478,0.3690322047809012,0.06981792577210122,0.04755037115588552,0.20624892352632346
96.50604546246609,0.3177255605125872,0.07035548697165796,0.047794273594909883,0.2095428961771284
86.87760445503824,0.22857250001171225,0.07018692437608913,0.04765641569459175,0.21288199094739868
62.0203435383316,0.2131964173527503,0.06915043455099422,0.04702014846235422,0.20546067895492498
79.29367218832435,0.18215250178848075,0.07047563656346588,0.04783669141039247,0.2141016420881492
73.9943509402502,0.3517409539604162,0.06893133605892758,0.04687168610816559,0.2069222736165291
71.0360173243952,0.2876571427437372,0.07021794301747382,0.04776246023329804,0.21050494653701504
66.1072201506316,0.2784080900291477,0.07118833273304365,0.04836691410392367,0.2135690737307344
46.56136626701822,0.19108198703875326,0.06875529970260608,0.046808059384941744,0.20139101297383605
91.11159280627251,0.2999094999289161,0.07042258750536948,0.04805938494167557,0.20624123196228736
82.46705512818684,0.15767523510434908,0.07037502724674335,0.04777306468716873,0.21016244380365545
20.385436937490976,0.2679716545453205,0.06565521901473216,0.044740190880169735,0.19356649585013347
95.34410432441818,0.3219678072437965,0.0696274423374887,0.047391304347826256,0.2066298650984382
99.48036741123772,0.3656311901331997,0.07021109006654741,0.04775185577942738,0.20795776386114329
56.180122955599934,0.3868316843809005,0.06953557497175415,0.047242841993637374,0.20929063897387076
52.51234281017828,0.22520073716774905,0.07135763778801459,0.048483563096500565,0.21316259525711256
33.474869473888695,0.10342377013714617,0.06807183916989218,0.04646871686108176,0.19753024931747007
51.87219100968933,0.1383914139347383,0.06910510205386869,0.04723223753976675,0.20523842609500534
42.03611243494487,0.19678161752717452,0.06857922874177227,0.04668080593849418,0.2023257822031221
38.742569214743654,0.16743585954188575,0.06898247538950232,0.04695652173913044,0.2031258487077299
14.547898535947356,0.08736485887889406,0.06491860528058918,0.04420996818663852,0.19298824179103916
21.278509168460623,0.2200807245835872,0.0656407483240513,0.044856839872746634,0.1914416241721608
